cluster,pair_rank,pair_id,role,retention,outcome,cid,mentee_dist,emb_cosine_sim,question_text,reply_text,question_words,reply_words,mentee_name,mentor_name
6,3,c6_p3,B,low,0,8518,0.3373,0.3354,hello i want to create a artical about a hacker called mahmoud jama and to warn ppl from random friend requests or spam emails,"Hi , you can find a guide on how to write your first article at [HELP_PAGE]. However, if there aren't any existing published sources, such as news articles about this hacker, it is unlikely we would be able to host such an article on Wikipedia. You can still collect all the evidence you have and post it somewhere on the internet to share with your friends, and there are many free blogging services for example that you can use to do this, but Wikipedia has specific content requirements. ( • )",22,87,Mahmoud Jama,Alpha3031
6,4,c6_p4,A,high,1,5831,0.5292,0.4823,"Hello
I'm new to this i just edited my school page and made a account. It seems like your my mentor .
btw can You teach me how to add photos","Hello, Jeevanlll. Read [POLICY] carefully. Photos and other images must be either freely licensed or in the public domain. They must be uploaded either to [WIKILINK] or the English Wikipedia. If you have a specific photo in mind, describe it in detail.",30,41,Jeevanlll,Cullen328
6,4,c6_p4,B,low,0,24370,0.5292,0.4823,"Hello, how can I show my donations i made previously? I know I did a few donation amounts using my pp.","Hi , you can't see it here on the website, but the payment service may still show those payments.",21,18,Ishke.Fnx99,1AmNobody24
7,0,c7_p0,A,high,1,25805,0.0003,0.4303,"hello asilvering,
how do I add a link between pages
thanks","Hi @, welcome to wikipedia! To add a link to pages within Wikipedia, you just type [WIKILINK] on either side of the title of the article. There's also a chain-link icon in the Visual Editor if you're using that - you can just highlight the word and click that button.",10,50,Anonamous1213,Asilvering
7,0,c7_p0,B,low,0,27343,0.0003,0.4303,Hello. Someone created a stub for me and I would like to expand it. How should I begin?,"Hi @, what stub is it and what [POLICY] exists to expand it?
The stub is [WIKILINK]. Here are some reliable sourcing:
1.    [LINK]. Retrieved 2025-29-25.
2.    [LINK]. Penn Today. Retrieved 2025-29-25.
3.    [LINK] Retrieved 2025-29-25.
4.    [LINK] Retrieved 2025-29-25.
5.    [LINK]. Retrieved 2025-29-25.
6.    [LINK]. Retrieved 2025-29-25.
7.    Penn Medicine News and views: [LINK]. Retrieved 2025-29-25.
8.    [LINK]. Retrieved 2025-29-25.
Here are a few more:
[LINK]
[LINK]
[LINK]
[LINK]
Hi Nancy, Wikipedia is very strict on conflict of interest (COI) editing. As you can probably imagine, it causes a lot of issues with self promotion. Per [POLICY], you are heavily discouraged from editing the article yourself. However you can put in a request for information to be added to your article through [POLICY]. If I get the time I may work on it myself, as it does look like it needs to be updated. In the mean time though, I hope this helps.
Hi, thanks for your reply. The policy is sensible. I just. hired someone to help me (I didn't know how else to do it). Hopefully it is a reputable service!
Nancy",18,177,Speckn,Pineapple Storage
7,1,c7_p1,A,high,1,6168,0.1516,0.4088,How do I create an caption and go from there,Caption for what? :,10,3,Sindi Diamond,Pbsouthwood
7,1,c7_p1,B,low,0,14278,0.1516,0.4088,How do I add bold effect to writing,"Raxdebamamao Good day. First of all, your user page isn't for drafting articles, so please remove the content in your user page. . Your drat article is here - [DRAFT]. To understand what you can and can't put in your user page, please review the [POLICY] policy.
Regarding your question, you can make words or phrases bold by putting three apostrophes on both sides of the text(s). For example:
To bold the text: Cassiopeia
You type this: Cassiopeia (see in source editing mode)
Hope this helps, and happy editing!",8,85,Raxdebamamao,Cassiopeia
7,2,c7_p2,A,high,1,31487,0.3979,0.641,"Hello there! happy to start contributing.. Im thinking of adding a background section, where might i find the ability to add one?",What is your definition of background section? I need more clarification.,22,11,AndrewScottt,Nedia020415
7,2,c7_p2,B,low,0,38519,0.3979,0.641,"Note: 's mentor is away.
How can i add an image",Hi . [HELP_PAGE] is probably the best place to start. You have to separately upload then add an image to a page. ~,11,21,Sergio gauci gauci,Kvng
7,3,c7_p3,A,high,1,26434,0.4605,0.4015,Ive made a mistake in the code because idk what I'm doing. Can you fix it,"@ I saw your edits on [WIKILINK]. They do seem to be causing some issues with the infobox. I can fix it quickly by reverting your edits, or you can specify what you want to be added and I can do my best to make it look how you want it to. It's great that you want to help improve Wikipedia. One thing that you should do is, if you don't know [POLICY] (and I didn't before I started contributing to Wikipedia and just gradually learned), you probably should not start out doing more technical edits involving infoboxes and templates, and perhaps start on some of the easier things outlined in the [POLICY]. Using [POLICY] is also a great tool. See [HELP_PAGE]. Let me know if you have any further questions",16,131,BowWowowwowwow,Relativity
7,3,c7_p3,B,low,0,15990,0.4605,0.4015,How do I add a link,"Hi @. Welcome to Wikipedia! You can take a look at [HELP_PAGE] if you mean external links, or [HELP_PAGE] for wikilinks.",6,21,Ducktones,94rain
7,4,c7_p4,A,high,1,7226,0.507,0.419,How can I format?,"Hello @, Could you please clarify the specific question about what kind of assistance you're seeking so that I can better understand how to help you?",4,26,Gabenugget114,Gnoeee
7,4,c7_p4,B,low,0,21162,0.507,0.419,Hello how do I do a caction,Thando and Bokamoso you can add a caption to an infobox image by adding this parameter: | caption =,7,16,Thando and Bokamoso,Fieryninja
8,0,c8_p0,A,high,1,36705,0.1516,0.5327,Hi Bagwe..I am trying to add my father's picture on his biography but there's no option of uploading a picture. How can I add the picture?,"Hi @,
To add a photo to a Wikipedia page, the image must first be uploaded to [WIKILINK], not directly to Wikipedia. You can do this via [WIKILINK] on Commons. Once uploaded, you can add it to the article.",26,39,Mayisandzaba,Bagwe Neza
8,0,c8_p0,B,low,0,37204,0.1516,0.5327,How to create a biography of public figure ?,"See the guide on [POLICY]. The person that you are creating an article about must meet the [[[POLICY]], or if they are well-known, awarded or accomplished in a specific field, then you can see if they meet it. Create a [POLICY] and submit it at the [POLICY]. If you want any clarifications, then please ask either here or at the [POLICY] or [POLICY] ', EasternShah",8,64,Psychicindi,EasternShah
8,1,c8_p1,A,high,1,27578,0.5072,0.6557,"Hello kind sir, I am facing issues to make the templates for the people I am doing biography of","@: Hi, I see you have made no other edits than this question. Could you please explain what issues you are facing? Ping me!",19,24,Hazhir Mamand,ARandomName123
8,1,c8_p1,B,low,0,25585,0.5072,0.6557,How do I add a biography here,"Hi 24carly, welcome to wikipedia! The short answer is, I'm afraid, that you don't. Please see [POLICY].",7,16,24carly,Asilvering
8,2,c8_p2,A,high,1,12631,0.5908,0.7508,Hello! How can I edit a biography page about someone I know personally?,"Hello Hannah.keen22, and welcome to Wikipedia! You should start by reading our [POLICY]. The hardest part about writing on Wikipedia about someone you know is that you can only add information to the article if it has been published somewhere that meets [POLICY]-- so there's likely to be a lot you know that has to be left out, to ensure that the encyclopedia is [POLICY]. If you let me know what specific changes you're hoping to make, I may be able to help make them. I'm also happy to answer any other questions you may have.",13,95,Hannah.keen22,LEvalyn
8,2,c8_p2,B,low,0,25164,0.5908,0.7508,hi there can you please assist me with creating a biography page for myself,"Hello @, you should probably not write about yourself on Wikipedia, but see [POLICY], [POLICY], and [POLICY] to get started.",14,20,Liam Richard May,Zippybonzo
8,3,c8_p3,A,high,1,13069,0.6062,0.5685,Please how can I add a biography on wikipedia (extensive article)? I have all the necessary information and links.,"Hi Stephen Ini! I would recommend looking at [POLICY], [POLICY], and [POLICY].",19,10,Stephen Ini,TheSandDoctor
8,3,c8_p3,B,low,0,1974,0.6062,0.5685,Hi how can I upload my bio,"@ that doesn't really sound like a good use of wikipedia? and as a buddy said up above, ""if you're underage, you should read [POLICY] before writing anything about yourself at all"" since it is a public website. I've put some helpful links at",7,44,LOFT MUZIVK,Mujinga
8,4,c8_p4,A,high,1,38114,0.8015,0.601,"Hi, I have prepared a text for a bio of a person that is not present in wiki. Is there a way to copy the format from another bio? Jst headlines format, lists and so on.
Thanks!","Hi, I have published my page on the snadbox. How could I transofrm it in the real page now?
Thanks!
Astro.gianca: I see you have made considerable efforts on your biography of [DRAFT]. Unfortunately, much of the text is drawn too closely from the sources you have used and is likely to represent clear [POLICY]. Try to re-express the facts in your own words, avoiding repetition of the wording in the sources. Let me know when you would like me to take a new look.",37,84,Astro.gianca,Ipigott
8,4,c8_p4,B,low,0,9019,0.8015,0.601,"Hi, I need to post a biography for a client. Is there a tutorial page for that type of article?
THANKS!","Clamorhouse please read the [POLICY]. You need to disclose your conflict of interest in the ways described there. Wikipedia is [POLICY], so we do not post adverts or hagiographies. We only cover topics which meet our ""[POLICY]"" definition. If you show me the reliable independent in-depth references you have then I can give you a good estimate as to whether the topic is notable.
Your client should know that the article about them is not under their control, will reflect any negative information about them that is public, cannot be deleted if they don't like it and conversely can be deleted if the community decides that the subject is not notable. Instructions about how to properly disclose your conflict of interest and, if you still wish to, to create a draft that can be assessed by an independent volunteer are found at link in the first sentence. Hope this answers your question. —",21,151,Clamorhouse,Bilorv
9,0,c9_p0,A,low,0,37196,1.4735,0.6028,"Hello, what templates am I able to use to decorate my user page? I am new here, and when I browse other editer's talk pages I see lots of different boxes giving info about the user.","Hello what happened to my other dude?
==Your draft article, [DRAFT]==
Hello, EF5. This message concerns the [POLICY] submission or [POLICY] page you started, ""[DRAFT]"".
Drafts that go unedited for six months are eligible for deletion, in accordance with our [POLICY], and this one has been nominated for deletion. If you plan on working on it further, or editing it to address the issues raised if it was declined, simply , and remove the [TEMPLATE_REF], [TEMPLATE_REF], or [TEMPLATE_REF] code.
If your submission has already been deleted by the time you read this, you can [POLICY]. An administrator will, in most cases, restore the draft so you can continue to work on it.
Thank you for your submission to Wikipedia!",36,117,Logogram9,EF5
9,0,c9_p0,B,high,1,32233,1.4735,0.6028,"Hello there! I have just created my userpage, and want to add a babel box. How do I get it to be cleanly on the right hand side of the page?","Hello @! You can place your Babel boxes neatly on the right by using a floating userbox container, for example:
{ {float=right} }
Note: I intentionally added spaces inside the braces so the text is visible and doesn’t activate ~ just remove the spaces when you paste it onto your page.
And welcome to editing.. may your contributions run smoother than a freshly serviced superbike and with fewer emergencies than an NHS night shift 🙂",31,75,Gvdlen,LionmerterTHE
9,1,c9_p1,A,low,0,6155,1.769,0.2946,"Hi! I was wondering how do i make a userbox and a userbox section for my user page. I also wouldn't mind tips on how to make a user page.
Cheers!","See [POLICY]. To make a user page, just click on the link and start editing. Useful information on [POLICY]. Cheers, :",31,20,SparePigeon,Pbsouthwood
9,1,c9_p1,B,high,1,37551,1.769,0.2946,"Hello, nice meeting you!
I'm trying to expand the info in this infobox here:
[LINK]
...And the NIRF rankings are all imported for previous years. I'd love to get more years on there so more institues have them listed. How would I go about doing that/where can I find that info? I think I'm just generally confused on infoboxes in general.
Thanks!","Just start editing. Cite your sources where appropriate. There have been a lot of edits, so if you do something wrong, someone will catch it.
If you're still unsure, start a discussion on the article's talk page.",61,37,Ethan Mahlke,Fuddle
9,2,c9_p2,A,low,0,33955,2.2157,0.5322,How do I make the infobox work?,"@: It looks like you have already gotten it working, but you have multiple copies of your draft. Please only use one of the duplicates. Thanks, ~ ~",7,26,Henrique960,Rusty Cat
9,2,c9_p2,B,high,1,37551,2.2157,0.5322,"Hello, nice meeting you!
I'm trying to expand the info in this infobox here:
[LINK]
...And the NIRF rankings are all imported for previous years. I'd love to get more years on there so more institues have them listed. How would I go about doing that/where can I find that info? I think I'm just generally confused on infoboxes in general.
Thanks!","Just start editing. Cite your sources where appropriate. There have been a lot of edits, so if you do something wrong, someone will catch it.
If you're still unsure, start a discussion on the article's talk page.",61,37,Ethan Mahlke,Fuddle
9,3,c9_p3,A,low,0,40728,2.4802,0.4663,"Hi, can you explain to me how to add an image file via a link in the ""Infobox settlement"" template? I would greatly appreciate it.","Hey there, I wanted to see a positive change in the province of NEWFOUNDLAND, the city St.John's. Our government could care less. And I have to be that change I want to see in this world. So I want to make something for the readers to learn about on mental illness addiction and homelessness",25,54,Krysler.m,Stewpot
9,3,c9_p3,B,high,1,32339,2.4802,0.4663,"hello! if it isn't too much trouble i need a bit of help adding userboxes to my user page, as they keep displaying as links. thank you kindly!","i think i've figured it out, actually! thank you anyways!
Squiggeel I'm glad that you figured it out. Let me know if you have other questions!",28,25,Squiggeel,Z1720
9,4,c9_p4,A,low,0,25691,2.6124,0.6574,"Hi, how do you make a box on the right hand side for notable personalities, e.g. like the one here? [LINK]","Hello Sonepat2025|p=, and welcome to Wikipedia! To answer your question, those are called infoboxes, and you can find more information about them [HELP_PAGE]. Regards,",21,24,Maliniranga,Asilvering
9,4,c9_p4,B,high,1,14447,2.6124,0.6574,Hey there! How do I add user boxes to my profile? Is it just standard HTML?,I copy-pasted most of mine...,16,5,Housecuddy,Jenhawk777
10,0,c10_p0,A,high,1,4971,0.1516,0.5038,"Hello Alyo,
I am a new Wikipedia editor. I thought of a couple of questions before starting:
1) Do references need to be used in the text to be listed in the References section?
2) If I add text in the middle of an existing entry, with a new reference, will references later in the text be renumbered automatically?
Thanks in advance for sharing your guidance!
PSU-TRS88","Hi @, these are great questions! To answer simply: yes (generally) to both of your questions. When you edit wikis, there are certain types of code that will automatically do most of this for you. You should read [POLICY], but when you use ... tags (with the citation in between the tags), the citation will automatically be numbered and added to a list at the end of the page. The list is generated wherever the template is placed, so just make sure that template exists--it's usually in the References section.",65,89,PSU-TRS88,Alyo
10,0,c10_p0,B,low,0,29163,0.1516,0.5038,I wanted to add an item to a bibliography,"Mills, Marry Hello and welcome to Wikipedia! Could you please give me the url of the specific page you want to add an item to, so I can give more tailored advice? Sincerely,",9,33,"Mills, Mary",Grumpylawnchair
10,1,c10_p1,A,high,1,14713,0.6062,0.5085,"Hello! I'm so grateful that you are here to help me. I've started an article in draft form, but it's going to take me some time to get it substantively ready, let alone format it. I have a number of citations that I have not added yet. My first question is this: should I include multiple citations if available for a single factual statement or is it better to limit citations to one per factual statement? Thank you, Bunnypranav.","Hi, it’s usually better to limit references and only use as many as needed, choosing the strongest source (see [POLICY] for some help on deciding that) - but in some situations, using multiple references can be helpful. If sources differ, multiple references may be needed to demonstrate that the factual statement is the most common/prevailing version. Or, an event that has been live-streamed may benefit from a reference to the stream in addition to RS reporting on the event, for another situation.
In terms of subjective statements, multiple references may be needed to demonstrate its [POLICY], i.e. that the opinion is common enough to be important.",79,106,LegacyWitness,Kingsif
10,1,c10_p1,B,low,0,33565,0.6062,0.5085,How do I cite the source I have used?,"See [HELP_PAGE]. TL;DR though, hover over ""Templates"" over the ""Cite"" menu (if you're using the source editor) and select the template most applicable to your source.",9,26,Sotheo,Rambley
10,2,c10_p2,A,high,1,5323,0.7251,0.5839,"Is there a special mark up for expired links in citations, or do I just remove them?","@ ([TEMPLATE_REF]), perhaps? The really helpful thing to do with a dead link is to find a live version and add it to the cite, via Internet Archive or some other way.",17,32,Clueth,Gråbergs Gråa Sång
10,2,c10_p2,B,low,0,35873,0.7251,0.5839,"Hello, what is the preferred / ideal way to reference & perform in-line citations in articles ?","Genomics123, see [POLICY]. In short, there's no one style that is mandated, what matters is that it is consisten throughout the article.",16,21,Genomics123,Zoozaz1
10,3,c10_p3,A,high,1,35538,0.7251,0.6619,"Hello! I want to know how to add links, and how to add references please. Thank you.","@ To oversimplify, you type in insert reliable reference here. There's a few citation templates that you can put in between in the ref tags, but what I just did is the basic gist of it. [POLICY] has more information.",17,40,Ingrid Jackson,I dream of horses
10,3,c10_p3,B,low,0,26275,0.7251,0.6619,"How do I easily add a sentence or two to a page, plus several reference articles and studies.","hi @ and welcome to Wikipedia! please check out [POLICY] to see whether the sources you have on hand can be used on Wikipedia. to cite your sources, you may use the tag and templates such as or , see these templates' pages and [POLICY] for more on this. happy editing!",18,50,Nmirshah,Maddy from Celeste
10,4,c10_p4,A,high,1,8703,0.7317,0.5251,"Hello & Thanks,
how to add citations ?","Citations can be tricky. [POLICY] should be able to help you with what you need. Remember though, citations need to be from reliable sources. Hope this helps! (Very Busy)",7,29,Mohanmaldhure,Yoshi24517
10,4,c10_p4,B,low,0,8533,0.7317,0.5251,"Hi,
I want to suggest reference or some external website. I want to know the process of it. How i will do?","Hi , in most cases you should not be adding links to external websites unless they are used as an reliable source for a specific claim in the article. You can see [POLICY] for what sources are considered reliable, but this will usually be a source that has, and is known for, a relatively rigorous fact checking process, both pre- and post-publication, and that other sources trust the reliability of. To create a reference, you can see [HELP_PAGE]. The very limited cases where it may be appropriate to link to a site is described at [POLICY]. ( • )",22,95,Rkrajput3,Alpha3031
11,0,c11_p0,A,high,1,1879,0.0,0.3811,"hi Muiinga, i wish to add myself to the page 'irish rap' with the following link information
[LINK]
thanks, cathal",@ hi and welcome to wikipedia! writing an article about yourself is strongly discouraged- please give [POLICY] a read. The problem is we all have a tendency to inflate our achievements; much better to leave it until someone else makes it then feel free to point out any errors.,20,49,Cathaloreilly,Mujinga
11,0,c11_p0,B,low,0,20544,0.0,0.3811,"Hello, I would like to write a page for the Tout Finira Bien band, existing since 10y, who just released their 3rd album. Could you help me?","Hello, Louis1070, and welcome to Wikipedia! I see you've [WIKILINK], so I think you'll find the process very similar over here. One difference is that the English Wikipedia doesn't let brand-new users create articles directly: instead, you can use the [POLICY], which will show you how to create a draft and submit it for another editor to review. You might also want to look at [HELP_PAGE], which provides helpful information about the expectations for new articles. Make sure to include good citations: they can be in any language, but they do need to talk about the band in detail and be from trustworthy, independent sources. Let me know if you have any questions.",27,112,Louis1070,Extraordinary Writ
11,1,c11_p1,A,high,1,6435,0.1777,0.4821,"Hi Nick, I want to add more content to a wiki page of an artist. I want to add Theater and make a table with his 2024 theater performances. I can't find a tutorial about how to do it. I never added anything on wikipedia before. Do you have any tutorials that you recommend? Thank you very much. The name of the artist is Theodor Andrei, he is Romanian, he already has a page. He's a singer and an actor.Thank you so much for your help.","Hello . Try [HELP_PAGE] for a good introduction. Working on tables is really the one and only time when I use our [POLICY] Tool.
I see you’ve now managed to create one in your sandbox. Once you’re happy with it, you don’t need to submit it for review, as that only for completely new articles. Simply copy the Wikitext and paste it in to the existing article.
Working in your sandbox is incredibly sensible as they’re complex beast which, if you mess something up, can completely disrupt the person’s page. I see you’ve added dates on the wrong format - hence the red warning notices in the references. Try ‘’21 February 2025’’ instead of 02/21/25. Both editing tools have an ‘Add Reference’ function which helps you populate and preview how you citations might look. Hope this helps,",86,136,Aria-Cali,Nick Moyes
11,1,c11_p1,B,low,0,19812,0.1777,0.4821,"Hi Techie, This is Chowdhury from Bangladesh. I just joined my Wikipedia account. I want to create a bio page for a renowned artist. She has lots of links and news from all over the world. How can I start creating a page for her?
thanks indeed.
Rasel","Hi ,
You may be interested in [HELP_PAGE]. If you scroll down, you can create a draft. [POLICY] (she/they )",48,17,Photo Chowdhury,TheTechie
11,2,c11_p2,A,high,1,39686,0.2915,0.5943,"Hello! Happy to have you as a mentor. I am sincerely impressed by your length of experience as an editor (and contributor) here.
Comment: I noticed recently that one of my favorite artists (abstract painter) doesn't have a wiki page and decided to take steps to create a page for him.
Question: while I do not intend to crate many pages, I am happy to contribute in this knowledgebase as much as time permits. Is it a lengthy process to crate a page? Appreciate any thoughts you may have on this... thank you in advance.","Hey, Talk page stalker, The AfC backlog is pretty large and might take 4 to 8 weeks.
Hi ! Welcome to Wikipedia! Creating a new article (including the time to research, locate [POLICY], and write content) is a task that can take quite some time in order to complete. If you're still interested in the process or with getting started, take a look at the [POLICY] page, as well as the [POLICY] wizard. Both of these pages will assist you with how to create a new article, perform research, and write content. As pointed out above: if you use the articles for creation process to create a draft page, the process in having the page reviewed for publishing can take 4-8 weeks after you've submitted the page for review. Please let me know if you have any more questions after reading through the pages I linked you to, and I'll be more than happy to answer them. :-) Best",95,157,Coddi W,Oshwah
11,2,c11_p2,B,low,0,3490,0.2915,0.5943,"Hello I would like to create a page for my mother, an artist, hoping for any suggestions",":Please see [POLICY]. Best,",17,4,EAC1960,Thriley
11,3,c11_p3,A,high,1,2172,0.3031,0.5438,I am a member of the The Funk Center [LINK] and would like to create pages for musicians who are not currently found on wikipedia. Some of them are still alive. Any guidance on creating new pages is welcome.,"Hi @, that's a nice idea. Please be aware that wikipedia is an encyclodpedia and so entries must have significant coverage in reliable sources to establish their notability, even if they appear notable to you. I've dropped some links at . To create a page I'd advise using [POLICY]. Happy editing!",39,50,EliKope,Mujinga
11,3,c11_p3,B,low,0,10427,0.3031,0.5438,"I'm wanting to start my own page to link my name that is already mentioned in Wikipedia pages. I'm a 74 year old guitarist Johnny Vernazza. Can't seem to get out of editing or the ""Sandbox"" Thank you in advance for any help as IT is not my forte' music is.","Hello Guitram, I'm not sure exactly what you're trying to do. This is an online encyclopedia, and only subjects with [POLICY] meet our criteria for articles. Additionally, creating an article for yourself means you have a conflict of interest, which is also against the guidelines.",51,44,Guitram,Fritzmann2002
11,4,c11_p4,A,high,1,41106,0.4144,0.5504,"Helloo I’m editing a producers page and I’m trying to add a song, but when I link the wiki page, it adds the artist name because it’s apart of the article. (Ex. “How Long (Paula Toledo song)”) how do I remove the artist name while still keeping the title?","Hi @! The solution here would be to use a [POLICY]. For example, [WIKILINK] which renders as [WIKILINK]. ( • )",49,18,Paris in france,Wasianpower
11,4,c11_p4,B,low,0,40349,0.4144,0.5504,"hello! i was wondering about the article-making process. I'm looking to create two articles, one for the musician Kets4eki and one for the music collective FabFantasy. Do you have any advice?","Hi, 404.seikoko and welcome to Wikipedia.
Start here: [HELP_PAGE].
Make sure that the [POLICY], and include [POLICY], [POLICY] sources independent of the subject that can be [POLICY].
Familiarize yourself with and follow [POLICY] and [POLICY]. Also, familiarize yourself with [HELP_PAGE] and [POLICY].
In the meantime, I left a with tutorial links and basic editing tips.
Happy editing!",31,56,404.seikoko,Rosiestep
12,0,c12_p0,A,high,1,39900,1.0551,0.7606,i want to change my username as it does not meet policy,Follow one of the suggestions already on your talk page. Cheers :,12,11,LalchandN,Pbsouthwood
12,0,c12_p0,B,low,0,29210,1.0551,0.7606,How do I change my user name,"Blacey66 Hello! On how to make a request get your current account renamed, please see [POLICY]. Though since your account is really new, I would suggest simply abandoning it, and just making a new account with the username you want. Regards,",7,40,Blacey66,Grumpylawnchair
12,1,c12_p1,A,high,1,32338,1.7208,0.7546,"Hello there
How can I change my name on Wikipedia",:Daylightshadow2008 Click on the following link for information on how to change your name: [POLICY].,10,14,Daylightshadow2008,Z1720
12,1,c12_p1,B,low,0,12504,1.7208,0.7546,How do I change my name,"Hello, Artistjayroy, welcome to Wikipedia! You can request that administrator change your username by reading [LINK] carefully, and then making a request [LINK]. You can also consider just changing how your username appears in your signature by following [LINK] -- that how my posts are signed with just an L. Let me know if any of that is confusing and I am happy to clarify more.",6,65,Artistjayroy,LEvalyn
12,2,c12_p2,A,high,1,39964,2.2704,1.0,"Hi. My homepage says you are my mentor. Can you help me change my user name? I accidentally was creating my name and I ate the letter 'F' by accident, and did not realized until my account was finally created. How can I modify it?","Hi @, thank you for getting in touch, and welcome to Wikipedia! Apologies for the delay getting back to you. To request a username change, you can just fill out , and a [WIKILINK] or [WIKILINK] will process your request. Alternatively, if you don't have an email address linked to your account, you can add a request at [POLICY]. I hope this helps! Please let me know if you have any other questions. :)",45,72,TankFighter88,Pineapple Storage
12,2,c12_p2,B,low,0,27344,2.2704,1.0,"Hi. My homepage says you are my mentor. Can you help me change my user name? I accidentally was creating my name and I ate the letter 'F' by accident, and did not realized until my account was finally created. How can I modify it?","Hi @, thank you for getting in touch, and welcome to Wikipedia! Apologies for the delay getting back to you. To request a username change, you can just fill out , and a [WIKILINK] or [WIKILINK] will process your request. Alternatively, if you don't have an email address linked to your account, you can add a request at [POLICY]. I hope this helps! Please let me know if you have any other questions. :)",45,72,Tankighter88,Pineapple Storage
12,3,c12_p3,A,high,1,37435,2.2911,1.0,Hi! I have a question about changing my name if possible. How can I do that? Thank you :D,", welcome to Wikipedia! You can request a change of username . Best, —",18,11,Womari,Frostly
12,3,c12_p3,B,low,0,34520,2.2911,1.0,Hi! I have a question about changing my name if possible. How can I do that? Thank you :D,", welcome to Wikipedia! You can request a change of username . Best, —",18,11,AIGhita,Frostly
12,4,c12_p4,A,high,1,13623,2.3178,0.6931,How do you succesfully change your username?,"Hey, Realmaxxver! You can read more about this at [POLICY]. '",7,10,Realmaxxver,Bsoyka
12,4,c12_p4,B,low,0,7130,2.3178,0.6931,"Hi, I want to /edit/change my user name but I can't see anywhere where I can do this. Can you help?","Hi @! There's information at [POLICY]. Given that you don't yet have any history under your current username, the easier path is probably just to log out and create a new account under the name you want. Cheers, {u }",21,40,Volunteer Centre KC,Sdkb
13,0,c13_p0,A,high,1,24409,0.0002,0.6296,"Hey! Im Maxime, I would like to create a Wikipedia page for my company, any recommendations on the process? :) thank in advance
Best,
Maxime","Hi @, If your company is notable enough, I recommend starting by creating a Draft using [HELP_PAGE]. Either way you should take a look at [POLICY] as it applies to you.",24,31,Maxime Bonningue Vaia,1AmNobody24
13,0,c13_p0,B,low,0,2596,0.0002,0.6296,"Hello I want to upload a new wikipedia page about myself, Lara Smith, CEO of listed Antimony Company and written several articles and given key note addresses on critical metals.
Please advise how to get started.","@ If you are notable per [POLICY], someone else will write about you. I suggest reading through [POLICY] before embarking on this endeavour by yourself. As for writing other articles, you are welcome to write as long as there is no [POLICY]. I have dropped a bunch of links on your talk page which can guide you through your editing journey.",36,61,Larajt.smith005,Robertsky
13,1,c13_p1,A,high,1,5804,0.2915,0.3956,"Hi! I was wanting to edit my parent company's page on wikipedia to add another of their ventures that has recently started. Could you please suggest any tips that I need to follow? I did some research and have read the basics, however any suggestions from an experienced editor like you would be really helpful. Here's what I crafted
In 2023, Diatom Watches, a company founded by Dr. Chris Rose and Dr. Alex Baker—also co-founders of Sent Into Space—began producing limited-edition timepieces incorporating space-flown materials such as meteorite and Apollo 11 Kapton foil. Each watch is launched into near space using high-altitude balloon flights conducted by Sent Into Space, with the journey documented and authenticated as part of the product's provenance.
The name ""Diatom"" was inspired by a 2013 high-altitude balloon experiment conducted by researchers from the University of Sheffield, including Dr. Rose and Dr. Baker, which reportedly recovered a diatom fragment and unusual biological entities from the stratosphere. These findings were interpreted by some as potential evidence of extraterrestrial life, though they remain scientifically debated.","Note: I have reverted this edit, as not only grossly promotional (no independent sourcing for the watch stuff), but in addition as promoting fringe 'science' based on a single experiment, the validity of which is clearly open to question. If the company wants to use claims of 'potential evidence of extra-terrestrial life' to flog watches, that's their business, but they can't use Wikipedia to do so. That is utterly absurd.
AllenSams50, read [POLICY] and [POLICY].
To add to the above, Diatom Watches is a separate company, and accordingly their products wouldn't merit discussion in the Sent Into Space article anyway.
AllenSams50, I am in complete agreement with AndyTheGrump. You have a [POLICY] that must be properly declared in accordance with [POLICY]. Your edit was overtly promotional and based largely on promotional materials published by the company. That behavior is not allowed on Wikipedia.",176,141,AllenSams50,Cullen328
13,1,c13_p1,B,low,0,16986,0.2915,0.3956,"Hello.
I would like to create a short artile about a business that I own in Dubai, UAE. I have seen other companies pages and I am finding it a little confusing on how to create a similar page for my company. I hope you can help. Thank you.","This would not be allowed under Wikipedia's [POLICY] policy. Most articles about companies are created and maintained by outsiders. In short, you're not allowed to create or edit an article created about you, your loved ones, or your business. Any employees would also not be allowed to create or edit their employer's article. You'll need to wait and see if another independent editor thinks your business is noteworthy enough to deserve its own article. ➡",49,75,Bizworks.Dxb,Pickersgill-Cunliffe
13,2,c13_p2,A,high,1,29629,0.507,0.551,"Seeking help! Our business had a very odd takeover of our wikipedia page by outside consultants and it reflects organizational changes that are simply false. 95% of the page is our OLD wiki entry, featuring years of news media references and data about our history. The top portion and TITLE of the wikipedia page are now inaccurate, we'd like to see our wiki page restored and create a new one for our parent company, but don't know where to start. Any help would be greatly appreciated, I would love to connect with someone via phone if at all possible.","Before you do anything, I would like to bring to your attention to [POLICY] which states that you should not edit articles about yourself, family, friends, clients, employers, or your financial and other relationships. If you would like my help, then could you bring the name of the page to my attention and I could see what needs to be done. Thanks,",99,62,Suncommon,NotAGenious
