cluster,pair_rank,pair_id,role,retention,outcome,cid,mentee_dist,emb_cosine_sim,question_text,reply_text,question_words,reply_words,mentee_name,mentor_name
8,3,c8_p3,A,high,1,29989,0.303,0.694,"omg hey
how do i create a page?","@, Hello and welcome to Wikipedia! I see that you haven't been given a welcome template yet so I am going to shoot one over to you! But, you can read how to get started at [HELP_PAGE]!",8,37,Birdknowsmoreaboutmikuthanyou,Cowboygilbert
8,3,c8_p3,B,low,0,24474,0.303,0.694,"how to create a professional
page","Hi , you can learn about creating a new article at [HELP_PAGE].",6,11,Saint9140,1AmNobody24
8,4,c8_p4,A,high,1,16471,0.3042,0.6545,hello how to make a page,"Hi , welcome to Wikipedia!
Creating an article from scratch is very difficult, and it may be a frustrating experience because you need to be familiar with a lot of different policies & guidelines on how to write appropriate content for Wikipedia. It‘s not usually recommended for new editors, but it‘s entirely allowed. [POLICY] provides guidance for new users on writing an article, including some of the more technical aspects. I suggest you read through that, as well as some of the policies it links to. I‘d be happy to help you with any questions.
There is a basic requirement for standalone article topics called [POLICY]. In most cases, that means that independent and reliable sources need to have published significant content on the subject.
Something else to be aware of is that it's generally not a good idea to create articles about yourself, your family or friends, or a company or organization that you work for or with. That's mainly because it's extremely difficult to write from a [POLICY] in such cases. You can read more about conflicts of interest [POLICY].
I know it can be discouraging to have all these guidelines thrown at you, but please don‘t let it dissuade you from editing here on Wikipedia. Meanwhile, it may be good to go around and improve existing articles to learn the ropes. If you see something wrong, don‘t worry too much about knowing all the guidelines; be [POLICY] and fix it! Happy editing! :) ,",6,244,Catlover1519,Actualcpscm
8,4,c8_p4,B,low,0,34135,0.3042,0.6545,"Hi, how can I create a page about a band? Thanks","Hi Andrejkrestan welcome to English Wikipedia.
Once you are logged in, click on the ""Create new article"" link in the top right corner of the page. In the search bar, type in the name of your band. If there is no existing page for your band, you will be able to create a new one.",11,54,Andrejkrestan,Aryan
9,0,c9_p0,A,high,1,3840,0.0,0.5991,How do I create an article introducing a character?,Hi Ninjagofandomorg and welcome to Wikipedia. [POLICY] is information on how to create an article and [POLICY] is information regarding notability of fictional characters.,9,23,Ninjagofandomorg,Rosiestep
9,0,c9_p0,B,low,0,14721,0.0,0.5991,Hello! How can I make a new article in here?,See [POLICY],10,2,Saarlane saaremaalt,Kingsif
9,1,c9_p1,A,high,1,22455,0.0,0.604,"Hello, when can I start writing a new article?",", to answer your question, you can start writing a new article whenever you want.
However, note that you can't create an article directly in 'mainspace', or where viewers see it. Instead, there is a technical restriction which only allows you to create a new article directly when you are [POLICY] - that is, your account has existed for four complete days and made ten edits.
Furthermore, creating a new article is one of the most difficult things you could possibly do on Wikipedia, only made even more arduous since you are a new editor. This would be akin to attending a chess competition having just learned what the rules are.
If your mind is set on creating a new article, I highly recommend you spend some time (at least a few days) making edits suggested at , then reading [POLICY] very carefully and creating a draft. Also note that creating articles is generally not the best way you can contribute to Wikipedia.
Lastly, if you are being [POLICY] to edit Wikipedia or have a [POLICY] with your planned article subject, then you should read the relevant guideline/policy, which are linked earlier in the sentence. Happy editing!",9,195,Californiawriter,Sungodtemple
9,1,c9_p1,B,low,0,14590,0.0,0.604,"Greetings. I want to add an article on digital marketing, could you please guide me how i do so",follow these instructions exactly: [HELP_PAGE],19,5,Digital Market Tags,Jenhawk777
9,2,c9_p2,A,high,1,23344,0.1514,0.6648,How can I creat article which will approved easily.,"Hi , welcome to Wikipedia! You've asked a quite broad question and I need more details (like what subject you intend to write the article on, what sources you have gathered) to provide a more specific answer. In general, [HELP_PAGE] is quite a good place to start. However, I believe most new articles by newer users end up not being published, especially if you have a [POLICY] with the subject. It is likely to be a waste of time and if you are interested in contributing in general, I would recommend going through [HELP_PAGE] and picking a task in our [POLICY].",9,100,Kabilavutto,Justiyaya
9,2,c9_p2,B,low,0,11339,0.1514,0.6648,"Hello 👋
How do i create an article","@ Welcome! Creating a new article from scratch is extremely challenging, and new editors are strongly recommended to spend a few months learning how Wikipedia works, by making improvements to some of our existing seven million articles before trying it. When you do decide to have a go at a new article, you are highly encouraged to read [HELP_PAGE]. If you haven't already also check out [POLICY]; it's a lot of fun! Happy editing! ~ (he/him • )",8,74,Mobi Mech,Shushugah
9,3,c9_p3,A,high,1,12523,0.1514,0.4493,Hi there. How do I insert headings in the articles?,"Hello Alfie5890, and welcome to Wikipedia! I think [LINK] addresses how to add headings. Basically, you select the text that should be a heading, and then change ""Paragraph"" to ""Heading"" in the upper toolbar. There are a lot of different ways to add headings: a shortcut I personally use is to enter a new line, and then type == (two equal signs) and it will start making a heading. (Use three equal signs for a subheading, etc.) If you have any trouble or want me to look at the article you're working on, just let me know! Happy editing!",10,98,Alfie5890,LEvalyn
9,3,c9_p3,B,low,0,19304,0.1514,0.4493,"Hola, puedo crear un artículo de fútbol",":Derek021222 Welcome to Wikipedia! Unfortunately, I do not understand the language you have written in. Google Translate says it's Spanish, and the translation is ""Hello, can I create a football article"". Yes, you can! As long as the subject of the article is [POLICY] and the article is supported by [POLICY].
If you don't speak English, I would advise you contribute to the [WIKILINK] instead. You can also find help from Spanish speakers at [POLICY].
Si no hablas inglés, te recomiendo que contribuyas a [WIKILINK]. También puede encontrar ayuda de hablantes de español en [POLICY]. (traducido por Google)",7,97,Derek021222,Liu1126
9,4,c9_p4,A,high,1,23669,0.1514,0.7384,hi pls how can i start my own article writting,Nifesco12 See [HELP_PAGE]. ( · · ),10,2,Nifesco12,Snowmanonahoe
9,4,c9_p4,B,low,0,20665,0.1514,0.7384,How do I create an article?,"Welcome to my talk page, Calvinn5. I have posted links to your talk page that will help you understand how to write and article. If you have further questions please let me know.",6,32,Calvinn5,ARoseWolf
10,0,c10_p0,A,high,1,4971,0.1514,0.5038,"Hello Alyo,
I am a new Wikipedia editor. I thought of a couple of questions before starting:
1) Do references need to be used in the text to be listed in the References section?
2) If I add text in the middle of an existing entry, with a new reference, will references later in the text be renumbered automatically?
Thanks in advance for sharing your guidance!
PSU-TRS88","Hi @, these are great questions! To answer simply: yes (generally) to both of your questions. When you edit wikis, there are certain types of code that will automatically do most of this for you. You should read [POLICY], but when you use ... tags (with the citation in between the tags), the citation will automatically be numbered and added to a list at the end of the page. The list is generated wherever the template is placed, so just make sure that template exists--it's usually in the References section.",65,89,PSU-TRS88,Alyo
10,0,c10_p0,B,low,0,29163,0.1514,0.5038,I wanted to add an item to a bibliography,"Mills, Marry Hello and welcome to Wikipedia! Could you please give me the url of the specific page you want to add an item to, so I can give more tailored advice? Sincerely,",9,33,"Mills, Mary",Grumpylawnchair
10,1,c10_p1,A,high,1,23390,0.1685,0.3921,"Hi. Thanks for taking the time to help me out. I recently edited created a page on Wikipedia entitled Blooprint. Could you provide some constructive criticism on it?
I am new to research + citations, and using them in an appropriate manner. Hence, I feel critical feedback is important.
Thanks in advance","Hi @, [WIKILINK] seems to have been deleted. If you think that the subject is [POLICY], feel free to post some of your sources below. If you don't think the subject is notable, I don't think going forward with the article is a good idea. You might want to find another [POLICY] to work on.",52,55,Zapperz0398,Justiyaya
10,1,c10_p1,B,low,0,2536,0.1685,0.3921,Hello! I was just interested in asking if correcting grammar mistakes is okay. I have found an end quote without a defined start quote.,"@ yes. correcting grammar mistakes is okay, and even expected.",24,10,Barodaian,Robertsky
10,2,c10_p2,A,high,1,37683,0.2312,1.0,"Hello! An article I was directed to edit had someones D index instead of H index, which is usually more relevant. In cases like these, do I keep the D index, delete the D index in favor of the H index, or include both even though it may be redundant?
i.e. in general, is additional information like this too redudnat to keep?","Koryphaea Help me out here — what's a D index v. an H index? Which article are you talking about? And, you say you were directed to edit an article, were you by chance to be compensated in any way to do that, per chance?",62,45,Elytraflagpole,Glane23
10,2,c10_p2,B,low,0,4569,0.2312,1.0,"Hello! An article I was directed to edit had someones D index instead of H index, which is usually more relevant. In cases like these, do I keep the D index, delete the D index in favor of the H index, or include both even though it may be redundant?
i.e. in general, is additional information like this too redudnat to keep?","Koryphaea Help me out here — what's a D index v. an H index? Which article are you talking about? And, you say you were directed to edit an article, were you to be compensated in any way to do that, per chance?",62,42,Koryphaea,Glane23
10,3,c10_p3,A,high,1,25115,0.3027,0.4374,"I have recently created a wikipedia account. My aim is to provide more articles on different species of ants, or extending them past being a ""stub"". My question is, can I use antwiki (another reliable wiki) as a cited source or should I use their sources to write articles?","@, Firstly I'm not trying to come off harsh here, but if you closely paraphrase or copy the content when the license doesn't support it, secondly I would use the sources they cite as a wiki itself isn't a reliable source because many people can edit it. (they/them)",49,47,FranticSpud,Zippybonzo
10,3,c10_p3,B,low,0,25683,0.3027,0.4374,"Hello!
I'm wondering about the editing policy on small pages, and how to properly source things (if sourcing is even required)
I'm in the Canadian Coast Guard, and i enjoy reading the wikipedia page of the various vessels in the fleet. However I've noticed some of the information on certain vessels is wrong, or outdated.
I have no idea how to properly source that, there wouldn't be articles written about a system overhaul on a midsized vessel. The only evidence I have is what I've seen with my own eyes on these ships. I'd like to share my knowledge about the ships on wikipedia, but I want to do it in a way which is in accordance with the Wikipedia standards.
Thanks!
-Soapbottle","Hi @, welcome to wikipedia! Can you give an example of a couple of the changes you'd like to make? It might be the sort of thing we can find primary sources for, but it might also be the kind of thing that we probably shouldn't have on the encyclopedia anyway, since it's not easy enough for someone to verify.",122,60,Soapbottle,Asilvering
10,4,c10_p4,A,high,1,36669,0.3027,0.3276,"Hello,
I'm looking to edit a local politician's wiki (also a family member) who's information is sorely lacking. I was wondering if I could cite county records and ancestry.com when discussing this person's early life.",":DreadPirateRoberts1 Hi, and welcome to Wikipedia! First of all, I would strongly caution you against making edits to the article of a person whom you have a family connection with; see [POLICY] for more info on that front. Regarding the sources you mentioned, county records may be ok if used with caution. Wikipedia tries to stick to [POLICY], as [POLICY] are generally less reliable. See also [POLICY], which states that primary sources like county records should not be used to support personal details (e.g., date of birth). Wikipedia has a blurb about Ancestry's reliability [POLICY] - the consensus is that it is generally unreliable, and thus should not be used as a source.
Let me know if you have any other questions. Again, thanks for your interest in editing Wikipedia! '",35,130,DreadPirateRoberts1,AviationFreak
10,4,c10_p4,B,low,0,35419,0.3027,0.3276,"Hi! What is the protocol for links within an article to other wikipedia pages that are only loosely relevant to the originating article (which I see on occasion).
Purely as an example, let's say there's a page about a fashion model and within that article there is this sentence; ""Jane Smith began her modeling career when she was discovered by a Ford Modeling Agency executive on her way to the grocery store to buy bread."" There might be interlinks to wikipedia pages for ""grocery store"" and ""bread"". These links don't appear to be necessary or really add anything of value since what is being linked to is only nominally relevant to the article where the links originate from and virtually everyone knows what a grocery store is and what bread is.
Alternately, let's say you have an article about corner stores or bodegas, which still exist and were the precursors to grocery stores. In an article like that, you would expect to see ""grocery store"" linked to if the text appeared somewhere in the article because it's highly relevant to the content on the page where the link is originating from. Linking to ""grocery store"" in the context of a page about bodegas (via which readers can find out how they're related, the differences, etc.), makes perfect sense here where in the article about a model, linking to ""grocery store"" serves no real purpose.
Are there any rules to this or preferred protocol? Thanks.","@ My thoughts are that words like ""grocery store"" and ""bread"" should be known to the target reader of Wikipedia, and it's also tangentially related to Janes modeling career, so it doesn't make sense to link it. In your second example, linking to ""grocery store"" makes sense, if barely so, since it's more related to the topic at hand.",244,59,Aschn8787,I dream of horses
11,0,c11_p0,A,high,1,18561,0.0,0.3251,"Good morning. A recent article about the potential antibiotic ""aubacin"" references ""Paul Coy's"" recent article in the New York Times. The author's correct name is ""Peter Coy.""
Thank you,
-Eric","Hi @!
I can't seem to find the article you're referring to. If you still know where it is, [POLICY] and change it yourself! Happy editing,",30,26,Ericssharps,Estar8806
11,0,c11_p0,B,low,0,11156,0.0,0.3251,"Hello, I'm new at Wikipedia, how can I be of use I'm a dedicated young researcher.
Kind Regards
Mthlis Edward","@ welcome to Wikipedia! What topics are you interested in? Get a hang of how Wikipedia editing works, and focus on topics you're interested in. You can also find a list of [POLICY] with likeminded editors interested in same things as you. Happy editing! I also enclosed some helpful links on your User talk page ~ (he/him • )",20,55,Mthlisi Edward,Shushugah
11,1,c11_p1,A,high,1,3291,0.0,0.212,"Hello. I'm the Tourism Director in Detroit Lakes MN with the Tourism Bureau, located in the Chamber of Commerce building. I'd like to update some Detroit Lakes info that is no longer correct, please. Thanks, Cleone","Visitdetroitlakes Hi, first, declare your conflict of interest on your user page. This [POLICY] contains information on how this is done. When you have a conflict of interest, it is recommended that you make an [POLICY] to the article you wish to change. Finally, there is a problem with your username, as it goes against our policies here; see [POLICY]. This must be changed to something like “Cleone at VisitDetroitLakes”, since accounts cannot be shared or represent an organization or company.",36,80,Visitdetroitlakes,Shellwood
11,1,c11_p1,B,low,0,5880,0.0,0.212,"Hello, how do I create a Wikipedia page for Author Oakley Dean Baldwin?","Hello, The Baldwin Stories. Given your user name, the first thing that you need to do is declare your [POLICY]. Please be aware that promotional activities are not permitted on Wikipedia. Then familiarize yourself with the [POLICY] and the specific [POLICY] and other creative professionals. Next, do in-depth study of [POLICY].",13,48,The Baldwin Stories,Cullen328
11,2,c11_p2,A,high,1,1879,0.0,0.3811,"hi Muiinga, i wish to add myself to the page 'irish rap' with the following link information
[LINK]
thanks, cathal",@ hi and welcome to wikipedia! writing an article about yourself is strongly discouraged- please give [POLICY] a read. The problem is we all have a tendency to inflate our achievements; much better to leave it until someone else makes it then feel free to point out any errors.,20,49,Cathaloreilly,Mujinga
11,2,c11_p2,B,low,0,20544,0.0,0.3811,"Hello, I would like to write a page for the Tout Finira Bien band, existing since 10y, who just released their 3rd album. Could you help me?","Hello, Louis1070, and welcome to Wikipedia! I see you've [WIKILINK], so I think you'll find the process very similar over here. One difference is that the English Wikipedia doesn't let brand-new users create articles directly: instead, you can use the [POLICY], which will show you how to create a draft and submit it for another editor to review. You might also want to look at [HELP_PAGE], which provides helpful information about the expectations for new articles. Make sure to include good citations: they can be in any language, but they do need to talk about the band in detail and be from trustworthy, independent sources. Let me know if you have any questions.",27,112,Louis1070,Extraordinary Writ
11,3,c11_p3,A,high,1,17761,0.0,0.2938,"Greetings, I was editing many years ago under the username: ChachaScholar. I wished to sign back in under that name, but I no longer have access to my old email. Therefore, I saw no option but to open a new account. As the only archaeologist who has excavated and written extensively about the Peruvian archaeological sitef of Gran Pajaten and Manachaqui Cave (Chachapoyas Culture), I sometimes look to see if my older entries have been replaced by pseudoarchaeology and/or false, politically-motivated entries. I have no need to replace either (if that is against Wikipedia policy), but I would like to see the scientifically demonstrated, peer-reviewed narratives represented. For example, I note that the majority views of professional academic archaeologists is not represented in the entry for Chachapoyas Culture. Thank You. Warren Church, Ph.D.","Hi @ - welcome back! It will be great to have you back in the community! The first thing I would recomment is setting up a User page (you should see that icon in red under your name) - please state that exactly what you explained above, that you no longer had email access so have a new account. I would link to this page: [LINK]
In terms of editing, I would look at the [POLICY] which help guide people with research interests and specialist knowledge. You might also want to say hello on the talk page of [POLICY] several editor there are also concerned with pseudoarchaeology. Any questions feel free to get in touch. Happy editing!",133,117,ArchaeoChacha,Lajmmoore
11,3,c11_p3,B,low,0,29513,0.0,0.2938,")]]
Hi, I have a PILE of documents and history including all the private ship newsletters from the battlecruiser USS GUAM from WWII.
I don't know how to get in touch with the person who seems to have the most edits on the page for the Guam.
What should I do?
Can you email me at my email on file?
Thanks",Hello @ and welcome! It's probably best to discuss adding these sources at the article's respective talk page. See [HELP_PAGE] and the image for guidance. Happy editing!,61,27,ElementalBreakdown,NotAGenious
11,4,c11_p4,A,high,1,1223,0.1514,0.2639,"Hello, just looking to edit an article on my grandfather ""Joseph Moureau."" (Belgian pilot from WW2). There are two things that I wish to add. The first is that he died of Covid in 2020 in Brussels - can I add this information being his grandson or do I need a reference from a source online? Second, his younger brother Xavier was recently honored at Flossenburg concentration camp for the upcoming 80th commemoration of its liberation (link is [LINK] the individual source in the video (Agnes Moureau) is the younger sister of both Joseph and Xavier. Is this legitimate to include as a mention on Joseph's page e.g. ""Joseph's younger brother Xavier made the attempt to reach England in 1942 but was caught by the Gestapo in France and subsequently registered as a political prisoner and was imprisoned in various concentration camps including Dachau, Sachsenhausen, etc etc"". Many thanks for your time and advice!","You always need a reference for a death, and it stands to reason anyone worthy of note to have a Wikipedia article about them will have a source confirming the date of death, especially if it's in the last 15 years or so. I assume the Flossenbürg source is an official source that can be considered reliable for claims about itself; the best advice I can give is [POLICY], and if it [POLICY] on the article's talk page.",154,78,MoureauBelge75,Ritchie333
11,4,c11_p4,B,low,0,11839,0.1514,0.2639,"Oi, bom dia! Queria criar uma página para um homem que contribuiu para Campo Maior, no Piauí. Ele foi um economista e contador brasileiro. Nós da prefeitura queríamos fazer uma página em sua homenagem…como faço?","Hello @, welcome to Wikipedia. Please send your messages in English language.",35,12,Alicemoraisreisdantas,Idoghor Melody
12,0,c12_p0,A,high,1,33860,0.0,0.4388,"Hi - I want to edit a company page to include more up to date information. What should I be aware of, and what kind of sources should / can I quote?
Thank you for your help!","Hello @! You should try and use sources that are not tied to the company. Newspapers and journals would be appropriate, but something from the company itself - such something on their website - would not. Hope this helps you! ( · )
Thank you for the quick answer, very helpful!
No problem! ( · )",37,50,Fenryr85,Phoenix
12,0,c12_p0,B,low,0,19781,0.0,0.4388,"Hey buddy, I am looking to create a wikipedia article about my company Ready Set Exec Inc. as well as add some edits to name us for results about Executive search and recruitment. What do you recommend?","@ I don't recommend you do that. See [POLICY]. If you insist, see [POLICY] ! ? [LINK].",37,15,ReadySetExec,Scaledish
12,1,c12_p1,A,high,1,24409,0.0002,0.6296,"Hey! Im Maxime, I would like to create a Wikipedia page for my company, any recommendations on the process? :) thank in advance
Best,
Maxime","Hi @, If your company is notable enough, I recommend starting by creating a Draft using [HELP_PAGE]. Either way you should take a look at [POLICY] as it applies to you.",24,31,Maxime Bonningue Vaia,1AmNobody24
12,1,c12_p1,B,low,0,2596,0.0002,0.6296,"Hello I want to upload a new wikipedia page about myself, Lara Smith, CEO of listed Antimony Company and written several articles and given key note addresses on critical metals.
Please advise how to get started.","@ If you are notable per [POLICY], someone else will write about you. I suggest reading through [POLICY] before embarking on this endeavour by yourself. As for writing other articles, you are welcome to write as long as there is no [POLICY]. I have dropped a bunch of links on your talk page which can guide you through your editing journey.",36,61,Larajt.smith005,Robertsky
12,2,c12_p2,A,high,1,859,0.0025,0.4876,"Hello,
I work for a business that currently doesn't have a wikipedia page. As digital marketing assistant, I've been asked to write one.
Even if referencing reliable sources and declaring a COI, would you recommend finding a neutral party to write this for us?
Regards
Jake","Hi Wpdigital, edits where there is a conflict of interest need to be clear, so I would not recommend getting someone else to create the article. [POLICY] edits aren't encouraged, but the least-bad approach is probably to (a) [WIKILINK] on your User page, create the article as [DRAFT] or whatever, also add a Connected Contributor declaration on the Draft's Talk page, and then submit it via [WIKILINK] for independent assessment.",46,69,Wpdigital,AllyD
12,2,c12_p2,B,low,0,22028,0.0025,0.4876,"Hi there!
I wanted to get your help on the best way to create a new wikipedia page for a company I am affiliated with. I'm suggesting the creation of a Wikipedia article for Zumper, a rental marketplace founded in 2012 and based in San Francisco. Zumper has been mentioned in the Real estate trends article ([LINK] in reference to its role as an online rental listing service and is the only company mentioned without a standalone article.
The company has received significant coverage from reliable sources such as TechCrunch, Crunchbase News, The Real Deal, and Inc. It has raised $180 million in funding from investors like Kleiner Perkins, Andreessen Horowitz, and Blackstone, and was also recognized as one of Inc.’s Best Workplaces in 2019 and 2020 ([LINK]
Given these points and its inclusion in existing Wikipedia content, I believe a dedicated article is warranted. I have a neutral draft prepared with citations and am looking for help from experienced editors to review and possibly create the article.
I am affiliated with the company and will not post the article directly myself, in accordance with Wikipedia’s conflict of interest guidelines.
Do you have any advice on this?
Thank you!","ZumperCrystal Welcome to Wikipedia. You posted to [POLICY] about creating this article and you might have luck there. But, you can also start a draft for this company yourself if you want, at [DRAFT]. Make sure you read and follow the steps in [POLICY] first though. I'm also assuming that [POLICY] applies to you, so follow those steps as well. Once you create the draft, please feel free to reply back here, so that I can take a look and provide pointers, if any.",199,83,ZumperCrystal,MPGuy2824
12,3,c12_p3,A,high,1,11709,0.1514,0.5299,"Hello, I’m new to Wikipedia and interested in creating a biography article about a notable entrepreneur who has been performing exceptionally well in the business world. I noticed their photo is available on Wikimedia Commons and there’s a Wikidata profile as well. Could you please guide me on how to start a draft for a new article and what sources I should use to meet Wikipedia’s notability criteria?","Alex261995, the page at [HELP_PAGE] breaks down what you need to know. The main point is that you need a few reliable sources that are independent of the subject. Press coverage from major publishers is good, but things like interviews or company websites should be used sparingly and don't count toward notability. The other main thing to keep in mind is the [POLICY]. Make sure the article doesn't sound like it's celebrating the person or highlighting their successes. Wikipedia is especially strict about this on people related to business because there are many who misuse Wikipedia as a way to promote themselves. There are also [POLICY] if you know the person or are connected to them in some way. If you have the necessary sources and there's enough to write a neutral description of the person, then you can start at the [POLICY]. You're also welcome to practice editing by fixing problems on already existing articles, or to ask questions at [POLICY], which is a page specifically for new editors.",68,169,Alex261995,Thebiguglyalien
12,3,c12_p3,B,low,0,24359,0.1514,0.5299,How do I create a Wiki page for a company?,"Hi , [HELP_PAGE] has some insight for that, especially the notability section.",10,11,Gregoryprice,1AmNobody24
12,4,c12_p4,A,high,1,20729,0.2089,0.5875,"Hi,
So I mostly joined up because I saw an article that was kinda indefensible for its presence but made me interested in adding the company I work for as a business page. Company is 30 years old, fairly major player in its industry and the founders have received an MBE for their work.
I've written up the text but I'm cautious to make sure it's relevant enough to be on Wikipedia and I know it's usually poor form to write about yourself and don't know if this would qualify.
Can you give me a steer?","@: Hi and welcome to Wikipedia! Hopefully my answer will encompass everything you should have taken care of – but sadly I don't see the text (you probably haven't uploaded it yet) so my judgment and advices will be perhaps quite general.
The main concern you should have as an editor is being connected to the subject (the company). This is regulated by [POLICY] policy which states you should disclose all connections (furthermore, if you're being paid to create this article please see [POLICY] as well). Next question, which is probably one of the most important steps when creating an article is proving it is notable. Every subject must pass the [POLICY] criteria and (in your case) [POLICY] policy as well – and you prove that by having enough in-depth independent [POLICY] on the subject (see also [POLICY] on how to format them). I know I have provided you lots of policies etc. but rest assured article creation is one of the hardest tasks a newcomer could undertake.
Since you have conflict of interest, you'll need to publish a draft through [POLICY], where in case your content wouldn't be compliant with Wikipedia policies, you'd get feedback on how to improve it. Best case, your draft gets accepted.
I think I gave you the outline of everything you'd need to be concerned about, however if you have any further questions please do not hesitate to ask. Best regards, '|",96,238,JimmyHartill,A09
12,4,c12_p4,B,low,0,27248,0.2089,0.5875,"Hello,
We want to create a wikipedia page for our company to provide the generic information about it. Please guide.
Thank you.",:Please read [POLICY].,22,3,Qualifiedcontentcreator,Cremastra
13,0,c13_p0,A,high,1,30896,0.2113,0.5275,"Hi,
I want to edit a new page on Adam Linder. He is a famous choregraph that already has various article on national newspapers. I wanted to upload a picture of him through wikimedia commons, and I was spamed by the antiparasite bot. But me and his team had sent a mail to wikimedia to release the right to use the file.
Is everything else that I can do ?
Thanks for your help
Simon","Unfortunately, I don't think there is much but to await WikiMedia's response. In the meantime, you can continue working on your article and feel free to let me know with further questions. Or, possibly, get Linder/his team to release the photograph into the public domain. (By the way, you were not ""spammed"" by the bot, haha.)
Out of curiosity, why are you working on your page in the French Wikipedia? Since it is written in English, perhaps this Wiki would be better.
Also - friendly reminder about Wikipedia's [POLICY] and [POLICY] regulations, which require that you declare conflicts of interest and/or being paid to write an article if that is the case.
Cheers, and welcome!",74,115,Simononwiki1,GoldRomean
13,0,c13_p0,B,low,0,8024,0.2113,0.5275,I want to add a picture for wikipedia to use,"Hi, @! If this is your own original work (your own photograph, artwork, etc.), then you can upload the file via [WIKILINK], and it will be available for use on the English Wikipedia as well. If this isn't your own original work, then unfortunately we can't accept that type of photo without additional considerations. You can ask the [WIKILINK] on Commons if you'd like specific guidance on what Commons allows. ([WIKILINK] • )",10,70,Catterpiller8967,Chlod
13,1,c13_p1,A,high,1,28805,0.3809,0.4387,"Hi there Cocobb8! Thanks so much.
I'm actually wondering how to get a 'confirmed' wiki account?? I followed the verify account instructions, but for some reason it's not letting me upload photos in order to use them in wiki pages.","Hi @! Having your email address verified won't allow you to upload an image just yet. What you need instead is for your account to be [POLICY], which will happen automatically once your account is both 4 days old and you have made at least 10 edits. Once that is so, you should be allowed to upload an image. In the meantime, you can check out [POLICY] for how to use images once they are uploaded! Let me know if you have additional questions! Cheers, ( • )",39,85,TrevorGaeillan,Cocobb8
13,1,c13_p1,B,low,0,19912,0.3809,0.4387,"Hello, I am looking to add to an page of a ship that I work on. I Would like to add some pictures that the average public wouldn't normally get to see. but I'm not sure how to add images.","@ Hey there @! It seems like you have access to some useful imagery. To upload images under a free use license, the best and easiest way to do so is to upload them to [LINK], Wikipedia's public domain library of images and videos. You'll see the big ol' upload button there. Make sure you're certain your images meets the criteria for being 100% free; be sure to click any links to guidelines along the way if you need help. •",40,80,Charon870,Panini!
13,2,c13_p2,A,high,1,18537,0.5077,0.2744,"Hey, was just watching a documentary about Cartels in Mexico and then sought out some of the Wikipedia pages for some of the bosses. I noticed Miguel Ángel Félix Gallardo didn't have a picture. So, when I went to edit and add a picture I was sent down a rabbit hole with copyright issues. If I find an image how do I tell if its copyrighted and if its safe to upload?","Hi @,
Thanks for asking this question. It's very important that we don't infringe on copyright laws. Generally speaking, most photos are copyrighted, except for those that are in the public domain. It's best to play it safe and not upload images that you're unsure of, though I would check out [POLICY] for our relevant policies.",72,56,Ii Nova ii,Estar8806
13,2,c13_p2,B,low,0,21886,0.5077,0.2744,"How do I add a photo to a Wikipedia page? I have a photo of a painting by Samuel Cutler Hinckley of his father, Samuel Lyman Hinckley.
Thank you.
Sam Hinckley",Hinckleyfilm Welcome to Wikipedia. To upload an image use the most appropriate button in [POLICY]. Following that you can add the image to a Wikipedia page. You can take a look at [HELP_PAGE] for that. Please contact me if you face any issues. Happy editing!,31,44,Hinckleyfilm,MPGuy2824
13,3,c13_p3,A,high,1,40789,0.5096,0.6333,How do I upload images I've taken onto Wikipedia?,"Hi @. First of all, if you want to make your pictures widely available (and be able to use them on English Wikipedia), you should probably upload them to [WIKILINK], the instructions for which are [WIKILINK]. If you actually want to upload them to English Wikipedia only, then you should use the [POLICY]. Hope that helps! Cheers,",9,57,DownscopeTheBoatCaptain,SunloungerFrog
13,3,c13_p3,B,low,0,31989,0.5096,0.6333,"Hello good evening from here
Please I will like to know how to write about my stories post cultural pictures and links on wikipedia","If you want to write an article, look at [POLICY]. It can help you with the processes.
For images, there are two ways to do that: you can upload here, in the English Wikipedia, but also in another place called Wikimedia Commons (this one is preferred, if you're uploading your own images). For Wikimedia Commons, just see the [WIKILINK]. If you have any more questions, please ask! 🫀 ( it / he    )",24,73,Ugo79,Organhaver
13,4,c13_p4,A,high,1,31944,0.5297,0.3978,"There's an image that's been used for a public figure that makes me 99% sure it's public domain, and I'd like to use it on the page. How do I make officially sure it's up for public grabs so I don't get in trouble?","I'm.... Not sure. You should probably ask the fellows over at Commons, They can probably help you out.",44,18,Groovium,Tankishguy
13,4,c13_p4,B,low,0,11596,0.5297,0.3978,"Hi, how do I add an image to a wikipedia page?","Looks like you figured it out! Check out [HELP_PAGE] for a tutorial. In particular, [POLICY] says captions should only have ending punctuation (like periods) if they are complete sentences and should not be bolded. Sometimes, [POLICY] have their own places for you to place images.",11,45,CourtneyPleass,Aaron Liu
14,0,c14_p0,A,high,1,14153,0.0,0.5529,Hello! I just would like to add a link to my name in a couple of Wiki pages I'm mentioned in.,Letsgetloudmusic Good day. Please provide your name that is referenced in Wikipedia articles.,21,12,Letsgetloudmusic,Cassiopeia
14,0,c14_p0,B,low,0,30504,0.0,0.5529,Can I edit any random page on WIkipedia ?,You should be able to edit most articles. What do you want to do?,8,14,Kevin Ugeini,Reconrabbit
