cluster,pair_rank,pair_id,role,retention,outcome,cid,mentee_dist,emb_cosine_sim,question_text,reply_text,question_words,reply_words,mentee_name,mentor_name
10,0,c10_p0,A,high,1,26805,0.305,0.6343,"Hello!
Really new to editing! Was wondering if you could share some first steps?","Hello @ and welcome! If you want to familiarize yourself, a good tip is to start by editing existing articles rather than writing new ones from scratch. When you add content, the most important thing to remember is to cite a source – [HELP_PAGE] has some tips on how to do it. The only place where sources aren't needed is the lead (first paragraphs before the sections), which summarizes what is already sourced in the body. The homepage menu next to your userpage should have examples of articles in need of fixing, if you want to take a look. Orange banners on top will indicate what the issues in need of fixing are. Although you don't have to edit these articles in particular, of course! And articles with orange banners aren't the only ones in need of editing: pretty much any article can be improved! If you want a few more tips, [POLICY] that can be useful. Best of luck!",14,160,Annimukh,Chaotic Enby
10,0,c10_p0,B,low,0,12594,0.305,0.6343,Hey there. Any guides for new people who want to help contribute to editing?,"Hi Nuclear8563, and welcome to Wikipedia! I left a message on your Talk page with some helpful getting-started links. My own go-to tip is to find a really good book or a magazine article about something you're interested in, and use it to add information to articles on Wikipedia. Another good introductory task is to check out [WIKILINK]. You don't (or shouldn't) need to do any research to fix these articles - most of them are here because they are tagged with ""lead too short"". Find one of those, read the article, then rewrite the lead so it summarizes it accurately. Now you can remove the ""lead too short"" tag. Done! Since the ""lead"" is what is shown in Google Search results and so on, this is an immediately helpful and visible change. If you have any questions as you're exploring, feel free to ask me or (for a speedier response) the many helpful editors at the [POLICY] forum.",14,158,Nuclear8563,LEvalyn
10,1,c10_p1,A,high,1,25426,0.6101,0.6645,"Hi, so nice to meet you! Any recommendations for edits to begin with? I am currently picking out the topics I am interested in. Any advice would be amazing! How do I access instructions for different templates? I'm kind of going in here blind so would really appreciate ""how to"" forums, etc.","Hello, Spindella000! Lovely to meet you as well! Wikipedia is pretty broad, so you can edit (pretty) much anything you'd like it just depends what you're interested in! Your offers suggested edits based on topics, but you can also take a look at [POLICY], which are collections of Wikipedians interested in certain topics and resources they've collected about them. Many are inactive or semi-active, but they should still have some resources, and often a section of articles you can improve in that area as well. Or if you're more interested in a type of edit rather than a type of article, there's lots of those too! I find [POLICY] and [POLICY] really satisfying, and adding references to unverified information is hugely helpful, but you can find other kinds as well at the [POLICY]. And for any and all newcomer questions you have, definitely visit the [POLICY], especially if I'm not around! There's a lot of hosts there who can answer pretty much any editing question you have.
As for templates, there's usually instruction pages associated with each one if you search ""Template:"" followed by the template name (like [QUOTE] Template:citation needed [/QUOTE]), you can find more information there.
I know that's a lot of information, so please feel free to ask any further questions you may have! I see you've already been welcomed by another Wikipedian, but I'll drop my mentor welcome on as well it has a few more links you may find helpful. Welcome to Wikipedia, and happy editing!",52,250,Spindella000,Perfect4th
10,1,c10_p1,B,low,0,16165,0.6101,0.6645,"Hey,
Do you have any tips on editing and creating for new users?","Hi @, its easier to begin with pages you are familiar with or pages that talk about things that interest you. You could begin with as little as adding a coma where you deem necessary or even a full stop. You can click [HELP_PAGE] to learn more. Please let me know if it helps.",13,54,M29NZX,Kinvidia
10,2,c10_p2,A,high,1,26249,1.1839,0.5825,hello what would be a good community for me to help edit content?,I recommend starting [POLICY] so that you can learn about how to edit.,13,13,Info boba,Voorts
10,2,c10_p2,B,low,0,26516,1.1839,0.5825,"Hello, thank you for being my mentor. Please how do I edit and correct a post here?","Moschinoy2k9 Hello and welcome to Wikipedia. If you meant to ask [POLICY], you just made an edit by editing this talk page! I'll send you some links on to help you get started. Cheers! '",17,34,Moschinoy2k9,Relativity
10,3,c10_p3,A,high,1,26830,1.4649,0.563,Hello! I'm Secton. What things should I edit for probably?,"Hello @! If you want, you can look at which gives you a few ideas of articles you can look at!",10,21,Starrysecton,Chaotic Enby
10,3,c10_p3,B,low,0,25676,1.4649,0.563,"hello. I'm PROVIDENCE, new on this platform. I would like to take my first step on editing.","Hi @, welcome to wikipedia! should have some automated suggestions for you, and I've left a welcome message on your talk page. I'm guessing from your name that you're from East Africa. Our coverage of the area in general is pretty poor, so you'll probably be able to find a lot of articles on local topics that are outdated or need expansion, if you're interested in writing new content about that.",17,71,IRADUKUNDA Providence,Asilvering
10,4,c10_p4,A,high,1,32723,1.754,0.5344,What should I post or edit first?,Can you clarify what you mean? Happy editing.,7,8,Naslmah,Dafootballguy
10,4,c10_p4,B,low,0,40747,1.754,0.5344,"Hey, I'm a beginner in editing,is there a way you can provide help for beginners like me?","Yes - if you have any questions about editing Wikipedia, you can ask me here and I'll try my best to answer. You can also ask questions at the [POLICY].",17,30,Nhlanhla sello,Sungodtemple
11,0,c11_p0,A,high,1,953,0.305,0.7522,How do i make a new wiki article,Hello . Check out [HELP_PAGE] and [POLICY]. Have a nice day :).,8,10,Callum0777,Qcne
11,0,c11_p0,B,low,0,28058,0.305,0.7522,How can I create my own article on something that's not available on wikipedia?,"Hello -- starting an article is usually considered one of the more difficult tasks; most people start off by making edits to articles that already exist. When you do want to write an article from scratch, the place to go is [POLICY]. There is a very useful guide at [HELP_PAGE]. ·",14,50,58ashutosh,UndercoverClassicist
11,1,c11_p1,A,high,1,14088,0.6865,0.7539,Suggest steps so I can start writing articles that get published on wiki,"YouthChangemake Good day and thank you for the question. To have an article in Wikipedia, the subject needs to pass [POLICY] guidelines. To meet the GNG guidelines, he subject of the article needs to have [POLICY] from [POLICY], [POLICY] such as from the major newspapers and books where by the sources talk about the subject in length and in dept and not passing mention for [POLICY]. All social sites, including utube, X, any sources that are related/affiliated/associated with the subject are considered either not independent or reliable. Pls read [POLICY] for further details. I suggest you to complete [POLICY], a 90 mins program, so you could understand some of the Wikipedia guidelines for editing. Let me know if you have further questions as I am here to help. Stay safe and best.",13,132,YouthChangemaker,Cassiopeia
11,1,c11_p1,B,low,0,22508,0.6865,0.7539,Hello Id like to make a Wikipedia page or article? How do I start,"Note that creating new articles is not beginner friendly, so I really recommend you start with simpler edits, such as those suggested at , and work from there. If you really want to continue, try taking a look at [POLICY] - it's the most beginner friendly guide to creating new articles.",14,50,OfficialMonicaSan,Sungodtemple
11,2,c11_p2,A,high,1,38777,0.727,0.6315,hello sir as i am new to wikipedia can you tell me how to add an article,"Hi @, [HELP_PAGE] is a comprehensive guide to creating new articles. However, I would recommend gaining some more experience by working on easier tasks first, like the ones at the [POLICY] or the structured tasks on .",17,36,Kashmirvalley777,Liu1126
11,2,c11_p2,B,low,0,34238,0.727,0.6315,I want to start a write-up on Wikipedia,"Hi there! Do you mean you wish to create a new article? If so, please take a look at [POLICY], as well as the [POLICY] and the [POLICY] to get you started. Thanks, ( • )",8,33,MPE BEST25,~delta
11,3,c11_p3,A,high,1,13815,0.9184,0.7107,Hello I’m new to Wikipedia what are the steps I can take to start editing and how long before I can start creating my articles thanks,"@: Hey there—welcome to Wikipedia! You can read through [HELP_PAGE], our getting started page, for a nice introduction to editing as a whole. Let me know if you have any questions or concerns, and happy editing!",26,36,Ntekops,Bsoyka
11,3,c11_p3,B,low,0,18980,0.9184,0.7107,I want to start writing in Wikipedia,"That would be why I deleted the request, which I'd typed out but accidentally sent too early (before the end of the conversation, where people suggested starting with templates first).",7,30,Afghanistan and the world,Closed Limelike Curves
11,4,c11_p4,A,high,1,20649,1.0676,0.696,How To create a Wikipedia article,Hello SharmaJiKaChotaLadka and welcome to my user talk page. I left a welcome message on your talk page that should offer some useful links. If you have any questions after reviewing that information please do come back and ask for assistance. Happy editing!!,6,42,SharmaJiKaChotaLadka,ARoseWolf
11,4,c11_p4,B,low,0,25352,1.0676,0.696,"Hi, I want to write an article on wikipedia. But didn't find a button to write new article.","Hello, Waqar Azeem0, and welcome! You can't create an article directly, but you can create a [HELP_PAGE]. However, I wouldn't recommend it. Creating an article on Wikipedia is pretty complicated, because the subject has to be [POLICY], [POLICY], and based basically entirely on what [POLICY] say. [POLICY] explains more about the requirements for a new article. Newcomers usually have a better experience, though, editing existing articles (see the [POLICY] for ideas) to get familiar with Wikipedia and its guidelines. Let me know if you have any other questions, and happy editing ~",18,89,Waqar Azeem0,Perfect4th
12,0,c12_p0,A,high,1,25435,1.4649,0.6864,"Hello!! I'm pretty new to this, but I just wanted to ask if you have any tips or tricks for editing pages. Thanks.","Hello, BombshellCarousel Sorry for the delay, I've had a busy weekend. The answer really depends on what you want to edit. Generally, you can check out [HELP_PAGE] for basic editing how-tos and info, and for general guidelines. There's also a couple of tutorials you can use ([HELP_PAGE] and [HELP_PAGE]). There's so many things you could do, so if you have questions about something specific let me know and I'll try to help out with more tips for that! I'll also put a welcome on with more links. Happy editing!",23,88,BombshellCarousel,Perfect4th
12,0,c12_p0,B,low,0,25239,1.4649,0.6864,how do i edit pages,"@, just press edit, don't be afraid to [POLICY]. If you want to test use [POLICY]. (they/them)",5,16,Lexaboee123,Zippybonzo
12,1,c12_p1,A,high,1,2926,1.543,0.8872,How do I edit a page,"@, which one?",6,3,Prawlnic,Alaexis
12,1,c12_p1,B,low,0,630,1.543,0.8872,Hello! how to edit the page?,@: on you mobile device you can visit an article and click the pencil icon to edit a page. [HELP_PAGE] may help.,6,22,Gulapa Sathish,Commander Keane
12,2,c12_p2,A,high,1,34287,2.5193,0.7634,how do I edit a page,"Hi there! In order to edit a page, you can click the ""edit source"" tab on the upper right corner of the page and change the Wikipedia article text to what you need to change it to. Also, please feel free to take a look at our [POLICY] as well as our [HELP_PAGE], [POLICY], [POLICY] and [POLICY]. Again, welcome and happy editing! Thanks, ( • )",6,63,Muhaideen Faiz Brichini,~delta
12,2,c12_p2,B,low,0,34098,2.5193,0.7634,What should I know about creating and editing pages?,"@: [HELP_PAGE], our introduction page, has what you need to know!",9,11,Tjpwheelie,Rusty Cat
12,3,c12_p3,A,high,1,6704,2.838,0.8567,"hi, how might i go about editing a page?","@: Hi there! By asking this question, you've edited a page! I suggest starting at [HELP_PAGE] to learn more about editing with Wikipedia. Happy editing!",9,25,Enzobenenz0,GoingBatty
12,3,c12_p3,B,low,0,25239,2.838,0.8567,how do i edit pages,"@, just press edit, don't be afraid to [POLICY]. If you want to test use [POLICY]. (they/them)",5,16,Lexaboee123,Zippybonzo
12,4,c12_p4,A,high,1,33926,2.9051,0.7202,"Hi, I am here to learn how to make edits and create pages.",@: Hello and welcome to Wikipedia! Is there anything you'd like help with? ~ ~,13,13,PyTechGenius,Rusty Cat
12,4,c12_p4,B,low,0,26833,2.9051,0.7202,"Hello. So, could I just go to a page and edit it if I want to?","Hello @! Yes, you can – [POLICY]! Although, if you want to be a bit more prepared, I've written [POLICY] to help new users with the basics of editing!",16,29,Avery Ando,Chaotic Enby
13,0,c13_p0,A,high,1,20883,0.534,0.2347,"Hi Halley!
Thank you for the warm introduction. I'm new here and still learning. My name is Reki Fadhullah A.K.A Abu Khabr. My English is not perfect, but I’m eager to improve and contribute.
I really appreciate your support and guidance. Nice to meet you!","Hi @, It's my pleasure to be your mentor . You can read [HELP_PAGE] if you are a new one. If you need any further assistance, please leave a message on this talk page and I'll try to help you to the best of my knowledge. Best regards! [WIKILINK]",45,48,Reki Fadhullah AKA Abu Khabr,Sunny Cryolite
13,0,c13_p0,B,low,0,11628,0.534,0.2347,Im brand new to this can I get jus a rough idea of the process and tools im gonna need to get familiar with,See [POLICY] for a good guide to Wikipedia for new editors. Let me know if you have any questions.,24,19,BigSeven777,Gommeh
13,1,c13_p1,A,high,1,462,0.9184,0.3808,"Hi - just getting started and looking forward to contributing to this global public good. best, david","Hello DBlazes; i apologise for not replying sooner; i have been off Wikipedia for a couple of months and not terribly active for a few prior to that. If you still require assistance, please feel free to start another section at the bottom of this (my) talk page, and i will do what i can to help ~",17,56,DBlazes,LindsayH
13,1,c13_p1,B,low,0,9712,0.9184,0.3808,"Hey there ,
I'm new here , so please give me some instruction.","Sure, what do you need help with? '",11,8,-safowanriyadx1,MWFwiki
13,2,c13_p2,A,high,1,36584,1.7877,0.373,"Hi there!
Ummm....... I have no idea how to do this!!!!
Can you help me out bro! Thanks man!!!!!😀😀","@ Happy to help! What are you looking to do, and do you have something in mind you want to work on, or are you looking for things around Wikipedia to help with?",19,33,Tulip1412,Aplucas0703
13,2,c13_p2,B,low,0,40693,1.7877,0.373,"I love this it keeps my brain working better how do I know what's true and what's not true? I know that sounds unusual but I was trained by MIT to spot or try to spot fake data and images.
Thank you very much for being there to help me I'm grateful","Hi @, welcome to Wikipedia and thanks for reaching out!
I’m here to help with any questions you have as you get started exploring Wikipedia, so please let me know if you need a hand!",52,35,Olviashowers,SnowyRiver28
13,3,c13_p3,A,high,1,37999,1.8611,0.3864,"Ify,
Thank you for offering support. I am really new to this and it's great to have to learn from you. What would be some mistakes not to make as a starter.","Welcome! If you haven't already, take a look through [HELP_PAGE] for a beginner's guide to editing Wikipedia. Feel free to use the mentoring feature to ask me any questions you have about Wikipedia, or you can ask as the [POLICY].",32,40,Klassbond,Iffy
13,3,c13_p3,B,low,0,36546,1.8611,0.3864,"Good Afternoon, I’d love your help in how all of this works. Is this something you can help with?","Hello FiguringThingsOut! Welcome to Wikipedia, and thanks for reaching out. I'm happy to help you understand how everything works. You've come to the right place.
Think of Wikipedia as a massive collaborative project. Unlike a traditional encyclopedia written by a small team of experts, Wikipedia is built by volunteers like you and me. Our goal is to compile the sum of all human knowledge, and we do it by working together, following a few core principles.
Here’s a quick breakdown of how it all fits together:
1. The Five Pillars (Our Constitution)
Everything we do is built on five fundamental principles. You don't need to memorize them, but it's good to know they exist:
Wikipedia is an encyclopedia: It’s not a soapbox, a blog, or a place for advertising.
Neutral point of view (NPOV): Articles are written fairly, without bias, representing all significant viewpoints on a topic.
Free content: Everything is freely licensed, meaning anyone can share or reuse it.
Civility and respect: We collaborate by discussing disagreements and assuming good faith.
No firm rules: Don’t worry about making mistakes. The rules are flexible, and we focus on improving the encyclopedia.
2. How Articles Are Created
You can't just write an article about anything you want from scratch right away. Wikipedia requires ""notability"" —meaning the topic has received significant coverage in reliable, independent sources (like major newspapers, books, or academic journals).
New editors usually start by making small edits to existing articles: fixing typos, adding a citation, or rephrasing a sentence for clarity. This helps you learn the ropes before tackling bigger projects.
3. The Editing Interface
There are two main ways to edit:
Visual Editor: This is the default for most new users. It works like Microsoft Word—you see the page, click ""edit,"" and make changes directly.
Source Editor: This shows the underlying code (wikitext). It’s more powerful once you get used to it, but Visual Editor is a great place to start.
4. The Community (It’s Not a Lonely Process)
Wikipedia is a community. Every article has a ""Talk"" page (look for the tab next to the article) where editors discuss changes. If you have a question, you can ask:
Here on your mentee page (I’ll watch it and reply).
The Teahouse: A friendly Q&A forum specifically for new editors. You can find it at [POLICY].
Help desks: There are help pages for almost everything.
5. What Makes a Good Edit?
A good edit is one that:
Adds verifiable information (with a citation to a reliable source).
Is written in a neutral tone (no opinions, no marketing language).
Improves the encyclopedia, even if just by fixing a typo.
Where to Start?
If you're ready to jump in, here’s what I recommend:
# Create a User Page: Click on your username (at the top right, in red) and write a sentence or two about yourself. It’s a great way to say ""I’m here!""
# Try a ""Quick Fix"": Look for articles about topics you already know well. Is there a missing fact? A typo? Try making a small edit. Use the ""Show preview"" button before saving to check your work.
# Use the Citation Tool: When you’re in Visual Editor, click ""Cite"" in the toolbar. You can paste a URL, and Wikipedia will often generate the citation for you automatically.
# Don’t Worry About Perfection: Every edit is saved in the page history. If you make a mistake, another editor (or you!) can revert it. It’s all part of the process.
Useful links for getting started:
[POLICY] – The core principles of Wikipedia
[POLICY] – How to write without bias
[POLICY] – Why reliable sources matter
[HELP_PAGE] – A guide to the easy editing mode
[HELP_PAGE] – If you want to learn the source code
[POLICY] – A step‑by‑step interactive tutorial (works for anyone)
[POLICY] – A friendly Q&A space for new editors
[POLICY] – For general help questions
[POLICY] – A hub for finding tasks and projects
[POLICY] – A classic introduction to editing",19,665,FiguringThingsOut,Alvinategyeka
13,4,c13_p4,A,high,1,2105,2.0962,0.3263,hi. does it look good,?,5,1,Saria116,Mujinga
13,4,c13_p4,B,low,0,5666,2.0962,0.3263,do you think i can be of any use as an highchooler ?,"@ Of course, [HELP_PAGE] is a great guide to getting started here on Wikipedia, take a look at it and if you have any further questions I'll be happy to answer them.",12,32,Jaiswarup,Jeffrey R. Clark
14,0,c14_p0,A,high,1,24199,0.534,0.7388,How can I make a Wikipedia page?,"@ Hello, and thank you for your interest in editing Wikipedia!
That is a great question. I would recommend you to read [HELP_PAGE]. While a new article does not have to be perfect, one of the best methods of creating a good article is to find two or three independent sources that covers the topic. These sources should not be related to the source in any way. After that, it would be good to see how similar articles are structured and use them as a template. And lastly, ensure that your text makes sense and does not have any typos. You can create a draft page at [DRAFT], and once you are satisfied, you can submit it to [POLICY] for review (and hopefully it becoming an article!",7,127,Ajacen- -,GGOTCC
14,0,c14_p0,B,low,0,16168,0.534,0.7388,Hi how do I add new info on Wikipedia,"To add a new info to an already existing Wikipedia page, click on the edit (visual editor) at the top of the paragraph where you want to add information, put your cursor where you want to add information and type the text you want to add and publish changes.
To add a reference, put the cursor where you want to place the reference and click on cite, choose automatic and add paste the link you want to use as the reference. Then click create, click insert and publish changes.",9,89,Black The Keed,Kinvidia
14,1,c14_p1,A,high,1,31896,0.534,0.8257,"Hi. I wanted to know, how can you make a Wikipedia page? I'm new.",I've left a message on your talk page. The introduction and tutorial are a great place to start. Hope this helps! | ([LINK]),14,23,UWU. Lava,CREditzWiki
14,1,c14_p1,B,low,0,14740,0.534,0.8257,"Hey , Can you tell me how to create a wikipedia Page",:Please see [POLICY],11,3,Asadhamid8,Kingsif
14,2,c14_p2,A,high,1,33866,0.5957,0.849,How do I make a Wikipedia page,"Hi @! I'd advise looking over [POLICY]. It gives you an overview of the process, a ton of links, and a step-by-step guide. Good luck! ( · )",7,25,Mombo676767,Phoenix
14,2,c14_p2,B,low,0,24681,0.5957,0.849,how would I write a wikipedia page ?,"please read this instruction : [HELP_PAGE], thanks",7,6,MansaMusa444,Endrabcwizart
14,3,c14_p3,A,high,1,38323,0.7356,1.0,Hello there. I want ask: How does making something/someone wikipedia page works?,"Hi and welcome to Wikipedia, ! If you want to create a new article about someone or something, consider reading our [POLICY]. But before you attempt at creating a new article, I recommend you get used to editing on Wikipedia by doing small changes to existing articles. Please see our [POLICY]. If you have any more questions, feel free to ask me or at the [POLICY].",12,65,EhWellUmm971,Isabelle Belato
14,3,c14_p3,B,low,0,33158,0.7356,1.0,Hello there. I want ask: How does making something/someone wikipedia page works?,"Hi and welcome to Wikipedia, ! If you want to create a new article about someone or something, consider reading our [POLICY]. But before you attempt at creating a new article, I recommend you get used to editing on Wikipedia by doing small changes to existing articles. Please see our [POLICY]. If you have any more questions, feel free to ask me or at the [POLICY].",12,65,Alcheter,Isabelle Belato
14,4,c14_p4,A,high,1,23850,1.0485,0.7027,"Hey there, Can you guide me on how to start a new page on Wikipedia?","Hi, you could take a look at [POLICY].",15,8,Iamlionofthejungle,Barnards.tar.gz
14,4,c14_p4,B,low,0,17784,1.0485,0.7027,how can I make my own Wikipedia page? If you do not know that is fine. Have a great day!,"Hi @ thanks for wanting to contribute to Wikipedia. However, it is a definite [POLICY] for users to write their own articles, so my advice is ...don't! What you could do is put a [POLICY] and see if another editor is interested?",20,41,PapaMeelo,Lajmmoore
15,0,c15_p0,A,high,1,2482,1.6087,0.5038,"How did you become a mentor? Do you have a mentor? I'm very interesting in contributing to the largest bank of free information in the world. Is there a rank above mentor? Thanks, and I look forward to your response!","@ The mentorship module is a new functionality introduced just a couple of years back. As a preview to its capabilities, everyone was assigned a mentor be it new or old editor. There is no 'rank' among editors, however some editors may be entrusted by the community with additional user rights to help out with the administrative matters. Being a mentor is just simply to help newcomers in their editing journey. If you have issues with editing, you can ask your question here or at [POLICY] where there are likeminded editors assisting newcomers where possible.",40,95,Chubbychucker,Robertsky
15,0,c15_p0,B,low,0,10494,1.6087,0.5038,hello can i by any chance be mentored,"Hi FAITH FG, I am here to be your mentor if you need one. What questions do you have about editing the encyclopedia so far?",8,23,FAITH FG,Fritzmann2002
15,1,c15_p1,A,high,1,30291,2.5879,0.5292,"Yo, they put you as my mentor so uh, what do you recommend on getting started?","Good question, I find the [POLICY] page really helpful when I can't find what to do.",16,16,MrMirck,Lordseriouspig
15,1,c15_p1,B,low,0,29242,2.5879,0.5292,"hello my mentor can you help me improve my editing skills better thanks.
your mentee Bamba jaiteh","@, you can view [HELP_PAGE] to learn more about editing, including improving your own editing skills.",17,16,Bamba ML Jaiteh,ToadetteEdit
15,2,c15_p2,A,high,1,27441,2.8295,0.3755,"Hey,
I had no idea that mentoring was a thing! Do you have any guidance on how to go about making changes without being disruptive? How do you decide whether or not a change is large enough to warrant a discussion on the talk page?","Neofih Welcome to Wikipedia. In general, you should [POLICY] and just make the change! If someone reverts you, follow the [POLICY] and discuss it with them on the talk page. If you have any questions please lmk —' [TEMPLATE_REF] mewhen u reply ( - )",45,44,Neofih,Matrix
15,2,c15_p2,B,low,0,26348,2.8295,0.3755,"Hi Mentor! As it happens, I'm an Australian-American whose family hails from Melbourne. It feels like I was meant to join. Any places you would suggest a newcomer start with editing?","Hi @ and welcome to Wikipedia! There's a lot of different ways to contribute, I recommend starting small. If there's a topic you're interested in, you might go through those and see if any articles need improving with grammar/spelling/tone. There's some good resources at [HELP_PAGE] and there's also [POLICY] to guide new editors. If you've ever got questions feel free to ask me!",31,63,LordHothofDolAmroth1995,Ultraodan
15,3,c15_p3,A,high,1,6145,3.1023,0.5538,"Hi Mentor,
It's an amazing community here. When creating a topic, what are the things to have in mind? I also want to know why some wikipedia articles get deleted overtime.","The most important feature that allows an article to be kept is that [POLICY] is convincingly established, and there is a reasonable amount of verifiable content cited to reliable sources. Also of critical importance is that the content does not contravene copyright laws and rules. Cheers, :",31,46,Distrigency,Pbsouthwood
15,3,c15_p3,B,low,0,31252,3.1023,0.5538,"Hello can I call you simply mentor? I was wondering if you could teach me how to create an article?
thx =)","Hello! You can call me whatever you want. Onto your request, I usually tell mentees to first read this guide [POLICY], and if they have questions, to come back here and ask. If you need me to explain something in the guide, I'd be happy to.",22,46,PuppycornToonz,MuffinHunter0
15,4,c15_p4,A,high,1,3453,3.5162,0.4817,"dear Mentor, Im happy to have you around for the help! what is the first thing I should look into editing a wiki page? Thanks.","Hi, Mousans, if you are editing an existing page, you should understand that there are two editing tools you can use, the [HELP_PAGE], and the [POLICY] (also known as the Wikitext Editor. Most people find the Visual Editor easier to learn, but I prefer to use the Source Editor. You can try both of them out, making test edits in to see how they work.
The next thing, is to understand that everything you add to a Wikipedia article must be [POLICY]—you cannot add your own ideas, opinions, or even your certain knowledge; everything must be backed up by [POLICY], such as books, academic journals, reputable magazines, and certain websites with a reputation for fact-checking, peer-review, neutrality, and reliability.
Do you have a specific article in mind that you would like to edit?",25,132,Mousans,Mathglot
15,4,c15_p4,B,low,0,31617,3.5162,0.4817,"Hello
What is a mentor and what does that help
Is it for socializing with people ? I don't get it
Thank you","Hi @: I'm here to help you with editing Wikipedia. Let me know if you have any questions on that. Cheers,",22,21,Rjman19,SunloungerFrog
16,0,c16_p0,A,high,1,10543,0.5117,0.6345,"Hi! How do i make a new page? By the way, can I call you mentor, or something else?","Hello RetroGenesis, welcome to Wikipedia! I like your username a lot, by the way! To start working on a new page, see [HELP_PAGE]. It will walk you through the process, but if you run into problems feel free to drop me another message and I can work through it with you.",19,50,RetroGenesis,Fritzmann2002
16,0,c16_p0,B,low,0,14707,0.5117,0.6345,How can you make a page about a topic,"You'd have to research and write it yourself, following the [POLICY] of Wikipedia. Once you're familiar with how articles are written, and have your [POLICY] on hand, you can create a draft at [POLICY].",9,34,Jose011414,Kingsif
16,1,c16_p1,A,high,1,29969,0.6865,0.8805,How do I make a page?,"Hey @, I noticed IntentionallyDense seems to be taking a wikibreak right now. Instead, I'll answer your question. You'll want to read [HELP_PAGE], which links around halfway down to the [POLICY].
ok
#Math",6,32,SerialDesignationF,IntentionallyDense
16,1,c16_p1,B,low,0,30682,0.6865,0.8805,Hi! How do i make a new page?,"Hello, @. To create a page, using [POLICY] and [POLICY]. For the drafts, see [POLICY] to start drafting an article. Thank you. • [WIKILINK]",8,24,Thecoolestjenny,KuyaMoHirowo
16,2,c16_p2,A,high,1,16471,1.6732,0.8574,hello how to make a page,"Hi , welcome to Wikipedia!
Creating an article from scratch is very difficult, and it may be a frustrating experience because you need to be familiar with a lot of different policies & guidelines on how to write appropriate content for Wikipedia. It‘s not usually recommended for new editors, but it‘s entirely allowed. [POLICY] provides guidance for new users on writing an article, including some of the more technical aspects. I suggest you read through that, as well as some of the policies it links to. I‘d be happy to help you with any questions.
There is a basic requirement for standalone article topics called [POLICY]. In most cases, that means that independent and reliable sources need to have published significant content on the subject.
Something else to be aware of is that it's generally not a good idea to create articles about yourself, your family or friends, or a company or organization that you work for or with. That's mainly because it's extremely difficult to write from a [POLICY] in such cases. You can read more about conflicts of interest [POLICY].
I know it can be discouraging to have all these guidelines thrown at you, but please don‘t let it dissuade you from editing here on Wikipedia. Meanwhile, it may be good to go around and improve existing articles to learn the ropes. If you see something wrong, don‘t worry too much about knowing all the guidelines; be [POLICY] and fix it! Happy editing! :) ,",6,244,Catlover1519,Actualcpscm
16,2,c16_p2,B,low,0,27508,1.6732,0.8574,"How do I make a new ""page""","@:
Hi, since you are not [POLICY] yet (10 edits, 4 days of experience) you can not create articles directly. However, you can create a [POLICY] an submit it for review. Just go to [POLICY] and follow the instructions there. You may want to read [HELP_PAGE] before you start. Feel free to message me if you have any questions! Ping me!",7,61,TheRealJang,ARandomName123
16,3,c16_p3,A,high,1,8192,3.8628,0.781,hello can how do i make my own page,"Hello! Please check out our [POLICY]. In summary, you should not make a page for your own business. —",9,18,Tourist bus simulator,Ganesha811
16,3,c16_p3,B,low,0,40633,3.8628,0.781,How do I make a new page,"How can I get to know more, like give me some summary
Cozzy bee I left you a welcome message on your talk page, you can learn more about this site by reading the links.",7,35,Lars Fene,Shellwood
16,4,c16_p4,A,high,1,24179,4.0106,0.6515,How do i consistently create new pages of high quality.,"Hello, and thank you for your interest in editing Wikipedia!
That is a great question. I would recommend you to read [HELP_PAGE]. While a new article does not have to be perfect, one of the best methods of creating a good article is to find two or three independent sources that covers the topic. These sources should not be related to the source in any way. After that, it would be good to see how similar articles are structured and use them as a template. And lastly, ensure that your text makes sense and does not have any typos.
:Does this make sense?",10,102,A.Kefas,GGOTCC
16,4,c16_p4,B,low,0,16783,4.0106,0.6515,How do I make a page?,"Hi, have a look at [POLICY] page.",6,7,MinarchistGuy381,Pickersgill-Cunliffe
17,0,c17_p0,A,high,1,17563,0.7965,0.5582,"Hello
Please help me to start editing",Hello @. Thank you for reaching out. I've left some notes on your [TALK_PAGE]. Hope you find it useful. Cheers,7,20,Khadiyam,Robertjamal12
17,0,c17_p0,B,low,0,25994,0.7965,0.5582,How and where to I type in changes......?,"Hi @, welcome to Wikipedia! I've left a message on your talk page with a lot of helpful links. Feel free to come back and ask any further questions if those don't sort you out.",8,35,Les47griffy,Asilvering
17,1,c17_p1,A,high,1,968,0.9491,0.6637,where should I edit first?,"That's a very broad question, @. What are you interested in? Have you checked out which gives you suggested edits at various levels of difficulty? '",5,26,Areux,Qcne
17,1,c17_p1,B,low,0,28459,0.9491,0.6637,How do I edit stuff?,@ [HELP_PAGE] =D,5,3,Learningiscool13,LuniZunie
17,2,c17_p2,A,high,1,21929,1.2919,0.7157,"Hi, Can you please guide me how to edit.",LVSDubai Welcome to Wikipedia. I've left you a message with a few links on your talk page. Take a look at them when you have the chance. I suggest that you start with [POLICY]. Happy editing!,9,35,LVSDubai,MPGuy2824
17,2,c17_p2,B,low,0,32465,1.2919,0.7157,How do i start editing,Lekhawiki Welcome to Wikipedia! I've left some links on . You may wish to check out [HELP_PAGE] and [POLICY]. Let me know if you have any questions. Happy editing!,5,27,Lekhawiki,CFA
